feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
0.831914,-0.322424,-0.755696,0.315094,-0.275328,0.907375,-1.526314,-0.036231,-0.303043,1.045629,normal
0.489288,-1.616912,-0.627165,-1.364228,-0.144293,0.279832,0.621605,0.591318,0.022586,-0.269842,normal
-0.797862,-0.170149,0.485310,0.153359,-0.208627,0.790318,-2.256933,-0.372737,1.262026,-1.404545,normal
1.615309,-0.822056,0.769650,2.036182,-0.254127,-0.268873,-0.029709,-1.066758,1.230661,0.061630,normal
-0.178125,-0.628397,-1.049743,-0.447041,-1.122553,-0.079516,0.724459,0.049953,-0.115509,0.650732,normal
-0.662929,0.566551,0.352943,0.264718,0.077111,-0.389286,0.186247,0.204733,0.946755,1.118173,normal
-0.317087,0.071710,-0.127329,-0.843645,0.270171,0.477155,-0.087958,-0.320192,-1.131930,0.447342,normal
4.109663,6.353802,-5.887423,-5.966345,-5.650027,-5.981274,-5.957634,5.382509,3.787659,5.865050,anomaly
-0.842698,1.388399,1.654475,-0.325028,-0.662149,1.202340,-0.443733,-1.754504,0.918772,-2.561343,normal
0.067751,-0.114096,0.038533,-1.868735,1.095867,-0.463658,0.502447,-0.162962,0.438444,0.347677,normal
0.587695,0.285746,1.199641,-1.305778,0.581391,-1.740541,-1.498106,-0.310962,-0.035951,-0.009295,normal
-6.075746,-4.462168,4.995299,-7.313123,-4.547149,6.301710,-6.403407,4.100998,6.972379,-3.412202,anomaly
0.144367,0.477514,1.796207,2.086900,-0.677247,-0.581378,-1.772537,-1.398229,-0.773357,-0.669058,normal
0.578161,0.034622,0.245911,0.431142,0.464617,0.168899,0.436401,0.897745,1.503630,0.834779,normal
-1.436034,2.197139,1.094221,-0.191099,0.550890,-1.086471,0.244755,-0.970536,-0.297307,0.300995,normal
-0.730716,-0.134477,-1.270166,-0.537593,-0.062206,1.823844,0.250961,1.390952,-0.350923,-0.548215,normal
-0.864321,-0.107161,0.526436,-2.370162,-0.214971,-0.335448,0.033313,-0.314644,0.436402,1.374343,normal
-1.070181,0.260989,1.317671,0.385044,-2.930596,0.443895,-1.054433,-0.666933,-1.103796,0.662360,normal
0.447712,2.786677,-1.476389,0.225458,0.755900,-0.452759,-2.772497,-0.224563,-1.555353,0.599195,normal
2.333090,-0.415805,0.036604,-0.941711,0.381201,0.467794,0.467097,0.304087,-0.152885,1.343338,normal
-0.829050,-1.147025,-0.626895,-1.537129,0.812670,1.265137,0.474408,-0.226320,0.566020,2.716575,normal
-0.613797,-0.144071,1.143142,0.895772,-0.529134,0.423291,-1.390611,1.824210,0.180242,-1.145657,normal
1.240615,-0.897734,-0.240009,0.686906,-0.582877,-0.583565,0.709598,-0.915507,0.774917,0.293508,normal
0.935006,-0.014276,1.269832,1.190943,-0.951998,-1.476092,0.634998,1.035524,-1.601133,-1.352724,normal
0.058263,-0.190462,1.304984,-0.228907,-1.185932,0.128716,-0.333428,-0.087383,0.993045,-0.633372,normal
-1.579167,0.105556,-0.139720,1.909910,-0.313796,1.195742,0.783732,0.002071,1.047387,0.256005,normal
-0.055873,-0.503260,0.406209,-0.536462,0.461644,1.195904,-0.204191,-0.055839,0.810290,-0.167253,normal
1.124989,0.905841,1.510270,-0.412681,-1.017658,-0.390368,-1.947893,0.211775,0.494858,-0.664791,normal
0.321682,-1.505078,0.689071,1.530879,0.875817,1.049820,-0.313585,1.389042,-1.265889,-1.798693,normal
-1.591204,1.089665,-0.352648,1.455133,0.670969,-0.370786,-0.429654,-1.443726,0.691876,-0.355976,normal
-3.135234,-0.540040,-2.296122,1.542688,-0.416726,1.904690,0.099079,-1.210287,-1.187971,1.783088,normal
1.614085,-0.617118,-1.643408,0.678690,-0.944678,1.463291,-1.111994,1.181542,0.610392,1.603673,normal
2.021006,-0.355437,1.087160,0.735138,-0.366311,-1.786214,0.252306,-0.243247,1.394077,0.409471,normal
0.685686,-0.766402,0.574337,-0.431231,-1.098502,0.224819,-1.468392,-0.298681,-0.412647,-0.056685,normal
1.297182,0.838496,-0.390661,-1.008239,1.843385,-0.448274,-0.048104,0.677352,-0.307038,0.105394,normal
6.555920,-6.979878,-8.296619,-5.829639,-3.616789,-8.821687,5.539969,6.282046,-6.221865,-5.684701,anomaly
-0.381551,0.267335,-0.895336,1.781248,-0.564403,0.437286,0.380777,-0.150371,0.018739,-0.948390,normal
0.108389,0.576149,0.239862,-0.583291,1.269824,0.718511,-2.791645,0.431153,-1.431053,0.750394,normal
-1.800551,1.838358,-1.830670,-1.499358,0.318134,-1.901416,-1.203973,-0.715160,-0.370701,-0.543271,normal
-1.872838,0.014846,-0.151325,0.849434,-1.633224,0.123620,0.200923,1.988271,-1.053437,-0.499041,normal
-0.924333,-0.074267,-1.146755,-0.635123,-1.142904,-1.057804,-1.564945,-1.747453,0.302420,-0.415585,normal
0.051997,-0.383947,-0.836972,2.817361,-0.468303,2.322460,0.786300,1.167891,-0.488920,1.624625,normal
-0.398390,1.159493,-0.426559,-0.203331,1.164046,-0.636676,1.001285,0.831980,-0.958555,-0.318314,normal
0.916180,0.120712,0.277095,-0.464950,1.611436,0.358739,0.117908,-0.181479,-0.760531,0.750190,normal
-1.238911,0.383298,-0.871075,-0.707119,0.103122,-1.491150,-0.472597,-0.103867,-0.642004,2.079739,normal
-3.619206,-6.338836,5.550854,-5.344398,4.309686,6.106493,-4.163843,-6.355121,9.218612,-3.973976,anomaly
-1.996781,0.843052,-1.018231,0.498598,1.832959,-1.839450,-0.651673,-1.877951,1.306711,0.199758,normal
-1.204786,-1.016145,-0.958070,0.620243,-2.080015,-1.703304,1.336216,-1.165856,1.075949,0.647052,normal
0.084826,-0.966583,-0.926568,-1.087941,0.994133,0.325903,0.436283,0.982201,2.171580,0.458587,normal
-1.563187,-1.133268,-1.350802,1.080428,1.171691,-0.369914,-0.349415,0.115785,0.846681,-0.399652,normal
1.013365,-0.904045,-1.426857,-0.467063,-0.882568,1.998242,1.516895,-0.416864,0.149815,-0.085069,normal
1.904978,-0.149557,0.408595,0.249352,0.820074,-1.271419,1.020536,-0.588295,-0.734154,0.249946,normal
1.040578,-1.831476,-1.239348,0.297388,0.825426,-0.813812,-0.554829,-0.204837,-1.554694,1.712001,normal
1.392433,-1.097826,-1.106101,0.180868,1.749275,0.747115,-0.629432,0.398679,1.579430,-0.616915,normal
0.294953,0.486787,0.541260,0.731953,-0.835436,-2.231434,-0.356473,1.622957,0.762886,-0.298275,normal
-0.999503,-2.381721,-0.323160,0.224332,-0.007848,0.323895,0.585438,-0.327674,0.851736,-0.785799,normal
-0.211010,1.015696,0.489770,0.088913,-1.581438,-0.905746,0.747377,0.470844,-2.934731,-0.080591,normal
0.317750,1.015984,-0.738882,0.041247,-0.579638,0.215348,-1.630711,1.081016,-0.409834,0.607112,normal
1.163499,0.745864,-1.427562,-0.075979,0.322678,0.967551,-1.234338,-1.304713,0.595774,2.124386,normal
-0.736243,-0.713292,-0.972096,0.524469,-0.925041,1.267340,-0.493129,-0.489684,-1.134555,0.591505,normal
0.206116,-0.308312,-0.640976,0.364466,0.082139,0.598602,-0.735738,0.584714,-0.095430,0.533320,normal
6.210356,6.166142,5.222592,-7.064649,-6.474334,-8.607300,4.239494,7.420950,-7.645173,-5.768226,anomaly
-0.797888,1.062472,-0.093319,0.327302,0.805083,-1.450769,-1.282688,0.613547,-1.042952,0.703263,normal
-1.327360,0.729293,0.920940,-0.968154,-0.809567,1.136787,1.238774,-0.292868,-1.566949,-0.281399,normal
-0.819539,1.040114,1.325975,0.450114,0.540356,0.541757,-0.741401,1.380362,-0.459464,0.715236,normal
2.108065,-1.407086,0.436569,-1.463731,1.668663,0.257646,0.960253,-0.966315,-0.837367,0.553069,normal
-0.520601,-1.548345,0.433021,-0.793363,-0.879286,0.005834,-0.249893,-2.514942,-0.500446,0.055951,normal
-0.755586,-0.322777,-0.838167,0.069073,1.355297,0.357348,0.258635,0.483721,-0.398625,-0.187146,normal
1.730002,1.794808,-0.597877,-0.925190,-0.068478,-0.888753,-0.076785,0.494929,0.316325,2.163574,normal
-0.139472,0.152703,2.274858,-0.196598,-0.394327,1.672605,1.604943,-1.165885,0.255306,2.180888,normal
1.274260,-0.239892,-0.075398,0.393613,0.365547,0.919882,-0.083969,0.537160,0.868533,-1.901540,normal
0.401010,0.525188,1.054387,-0.911007,1.073632,0.119965,-0.582188,0.260129,-0.867657,-1.798795,normal
0.033807,1.078213,0.613293,-1.230923,0.349899,0.290811,0.658323,0.687918,1.312089,-2.252925,normal
-0.656609,-0.256019,0.553105,-0.117228,-0.630852,0.743682,-0.900755,-1.191754,0.975415,-0.126252,normal
-1.419612,-1.133563,0.051208,-1.411668,0.334847,0.183090,-0.020034,0.397831,1.160974,-0.688554,normal
0.271244,0.384910,1.434836,-0.445419,0.362481,1.408887,-1.112609,-0.715452,2.568416,1.902930,normal
-0.393714,-1.245909,-1.006400,-1.249845,0.400064,-0.914100,1.593412,-0.013964,1.058180,-0.562114,normal
-8.181782,8.178566,4.177582,8.441274,-6.709240,-7.100170,-8.802893,-3.532925,-7.832512,6.257092,anomaly
0.398524,0.840051,-0.941807,-0.364351,0.540889,1.230106,-0.500459,0.826026,-0.215903,-1.584910,normal
-1.664898,0.453720,0.578791,-0.285398,0.652733,-0.351503,0.341248,1.797174,0.792176,0.387378,normal
1.317707,1.256832,-0.463690,0.525647,-0.944360,0.389081,-0.340721,1.792972,-0.667922,-0.857077,normal
-0.682506,-0.949397,1.352303,0.282607,2.984641,-1.460354,0.188873,0.727823,0.581631,-0.470732,normal
0.242797,-1.498922,0.851556,1.826968,-0.574271,-0.160431,0.810397,-1.891882,-1.449179,1.492011,normal
-0.146165,0.794273,-0.971592,-1.124044,0.527518,-1.324552,1.419151,0.095731,0.261112,1.521683,normal
0.323879,0.217835,-0.425092,0.207383,-0.738757,0.811105,-0.180933,0.345199,-1.694191,0.217613,normal
0.087645,-0.947899,-1.243046,-0.322198,1.049601,-0.143320,-0.106704,-0.632537,-0.849854,0.881549,normal
-0.663089,-0.334084,0.214969,1.156969,-2.005539,-0.247290,-0.223251,0.710665,1.295854,-1.190197,normal
-0.388749,-0.904637,1.043463,-1.808075,0.531327,0.397426,-0.287346,1.669697,-1.181266,0.527215,normal
-0.619825,0.167093,0.075754,-1.212775,-0.338397,-0.693235,-0.608888,-0.451767,-1.252878,-0.261942,normal
-0.513559,0.987274,-0.537734,-0.774798,0.650585,0.699380,-1.840433,0.300914,1.496663,-1.755261,normal
-1.392410,-0.307527,0.639012,0.701242,-0.269559,1.554269,-0.110342,-1.219313,-1.657994,0.721009,normal
0.829819,3.327983,0.740710,0.406916,1.234628,-0.726152,-0.769886,-1.250875,0.981751,-0.168501,normal
2.129784,0.406391,-0.666923,0.684693,-0.484073,-0.826449,1.629616,-0.132460,-1.037520,-0.813605,normal
1.226611,-1.919865,0.853015,-0.881255,0.333219,-1.433698,0.915507,-0.872366,-1.272084,-1.417821,normal
1.027086,1.037524,0.079934,0.358341,0.165102,0.693335,-1.635716,-0.783684,0.601552,-0.285132,normal
-0.734476,-0.505878,0.917526,-0.840133,1.373283,1.781017,2.049214,0.529772,-0.537244,0.877629,normal
0.454889,-0.418567,-1.112852,0.027610,-0.123436,1.489332,-1.049157,0.552099,-0.809048,0.016547,normal
1.018567,-1.172446,-0.307259,-0.238255,0.157176,-0.683286,-1.998632,0.151301,-0.050595,1.699649,normal
0.212962,-1.737351,-0.321790,-1.006486,1.206342,1.250103,-1.670880,-0.428682,0.809045,-0.261343,normal
-0.466362,-1.506270,0.125346,1.269713,0.427818,0.161142,-0.324559,1.710158,0.976205,-0.534273,normal
-0.084896,-0.271939,-0.513609,-0.571914,-0.430545,-0.748051,1.100441,-0.675299,-0.340788,-0.553376,normal
0.262870,-1.496394,0.432887,0.499626,0.801420,0.508337,2.609957,-0.447694,0.489599,0.161204,normal
0.303695,-0.440179,0.962054,0.098600,-0.480052,-0.307406,0.344627,0.184075,-0.260283,0.394250,normal
-0.570770,0.050089,-0.344757,-0.711129,-0.016791,0.041803,-0.327575,-1.030368,-2.119874,1.266805,normal
-1.947748,1.586845,-1.670073,-0.568085,-0.219668,-0.298847,0.473156,0.680033,1.504238,0.235088,normal
0.500916,-0.678099,0.664087,-0.224870,0.995301,1.145652,0.398065,-1.644371,2.176174,-0.765074,normal
0.362962,0.810263,-0.359482,-3.027587,-0.262291,2.524740,1.359779,-0.096954,-0.646590,2.306095,normal
-0.427961,1.656082,0.367380,0.249218,0.739715,0.957429,-1.148571,1.788900,-1.542150,1.337454,normal
-2.969518,-0.128279,1.362013,0.769962,0.988271,-1.850464,0.391619,-0.108648,-0.545754,0.599412,normal
0.339585,1.835883,-0.455341,0.601620,-2.553118,-0.282746,-0.435889,0.104489,0.383696,0.280695,normal
-1.413636,-2.311149,-0.571641,1.402339,-1.015557,-0.909802,0.550111,-0.412528,1.295898,0.368618,normal
0.739200,0.114867,-0.256952,-0.058645,2.763500,-0.993658,0.343465,-0.635709,-0.494423,-0.537915,normal
-0.286501,1.004346,-1.245986,2.165438,-1.003888,0.389912,-0.846264,-0.063019,0.544689,-0.608027,normal
0.218422,-1.575939,0.837844,0.906114,0.621326,0.015269,1.019292,-0.983768,0.039050,-0.775034,normal
-1.143916,-1.189413,0.853732,1.134269,1.435436,0.065801,1.445579,0.335924,-1.036222,0.704069,normal
0.074811,-0.002225,-0.059582,1.206218,0.686372,0.021153,1.100975,-0.658293,1.100762,2.254200,normal
0.227693,-0.421098,1.204699,-1.631471,0.624097,0.782611,0.454093,-0.322342,1.136769,1.401694,normal
-2.094759,2.140236,0.150409,0.285278,-1.165618,-1.913826,-0.401431,0.188587,-1.831575,-0.442253,normal
-0.701177,-1.041833,-0.118510,0.077549,0.342774,0.421834,-0.718800,0.512939,-1.606776,0.670408,normal
-1.290198,0.964810,-0.464013,0.376234,-1.379086,-0.393561,0.503994,0.475054,-0.098385,1.517367,normal
-0.201835,0.130569,-0.831663,-0.445207,1.286596,-0.234714,-2.244951,0.875519,0.317935,-0.478307,normal
-7.086376,5.562711,4.632406,6.200715,5.165097,-5.281360,-4.565164,6.715349,-5.525650,5.309015,anomaly
0.636838,-0.896130,-0.497361,-1.370637,1.147078,-0.592280,0.946351,-0.704967,0.687307,0.901090,normal
-0.061818,1.113578,0.289217,0.696920,1.213578,-0.798309,0.223138,0.100303,0.544983,0.912395,normal
-1.095269,-0.025789,-1.497882,-0.889358,0.024647,0.941900,-1.570933,0.666583,-0.828637,-0.260915,normal
-2.369080,0.506828,0.516189,-0.425466,1.797456,1.667416,-0.446617,0.756995,-0.655156,-1.642681,normal
-1.304096,0.298656,0.381748,-0.179223,-2.062233,-0.786519,-0.782118,0.182337,0.491743,-0.423892,normal
0.197453,1.102921,0.867082,0.170752,-1.090023,-0.094016,-0.083202,0.465668,2.934362,-2.220643,normal
-0.084662,-0.338221,1.572142,0.419692,0.601719,0.299933,0.817423,-1.226046,1.194931,-1.147195,normal
-0.175049,-0.580169,0.221676,-0.677434,-1.262200,-0.315911,-1.086653,0.334375,-0.721241,1.911392,normal
1.409822,-0.129693,0.395265,0.623783,-0.374265,0.169948,-1.345530,1.414045,-0.112933,-0.714396,normal
1.076915,0.915866,-0.535711,0.353254,-0.066619,3.059366,1.449351,-0.871395,-0.242737,1.505396,normal
-5.691308,7.668592,4.096388,6.470912,-6.355969,-6.009632,-5.016898,-5.362197,-7.066924,-6.194455,anomaly
-1.372068,-1.290311,1.815578,-0.483396,2.385427,0.310766,-1.546450,-2.496297,0.469750,0.600920,normal
-1.228264,1.506209,1.430662,0.942607,-1.453985,0.724602,-0.269492,2.002269,0.081118,-1.296084,normal
0.340731,0.117324,0.110749,-0.055991,-1.104430,-0.607829,-0.165585,-1.979981,-0.658460,0.098320,normal
-5.081435,-6.838583,-5.291351,-4.386589,9.842143,-5.694482,4.237910,5.258787,4.569076,-5.786914,anomaly
-0.548246,0.473791,-1.054413,-0.037616,0.750291,0.845383,-0.403872,-1.676386,2.659836,-0.173684,normal
-4.695603,6.337661,6.448553,9.247310,6.799416,5.944086,-5.176558,7.146025,4.943095,7.325524,anomaly
0.421238,-0.963678,-0.946603,-0.655137,0.167670,-0.430550,1.167252,1.522409,0.419457,1.325180,normal
1.123645,-1.321692,0.425766,0.473814,-1.938069,-1.013578,0.384545,1.163589,-0.238854,0.673031,normal
-0.965558,-0.005529,0.563257,0.449008,0.564509,-1.754303,0.829060,0.616747,0.281902,1.062386,normal
0.805489,1.016451,0.106426,-0.030137,-0.037119,-0.290499,-0.855491,-0.027055,1.265472,1.434578,normal
1.932751,2.170063,-1.415295,-0.087217,0.764582,0.543988,0.206877,0.472371,-0.367525,-0.552762,normal
0.386234,0.389168,0.122210,-0.177601,0.813143,0.440468,-1.374811,-0.162191,-0.721224,0.061321,normal
-0.032331,0.404230,-1.056203,0.218927,-1.513270,-0.753672,0.151484,-0.587337,-1.156185,0.506723,normal
0.543217,-1.900563,1.807659,1.500454,1.653628,-0.568104,1.767611,0.877227,-0.032932,0.069056,normal
-0.891872,1.708182,0.437755,-0.094426,-1.464961,-0.816563,0.193023,-0.775764,-1.411404,-1.576227,normal
-8.082603,-4.455755,6.847051,8.407579,-4.592286,-4.806073,4.316381,-5.665889,-4.822412,6.072375,anomaly
-1.611620,0.846900,0.919744,0.046370,1.722609,0.024018,1.232740,0.369325,1.142136,-0.097314,normal
0.551585,0.997340,0.008749,1.203442,-0.453272,-0.926155,-1.332149,0.169429,0.421486,1.150212,normal
0.673220,-2.293625,0.095689,0.473056,0.501591,-0.141560,0.740481,1.732022,-0.511971,1.069031,normal
-0.507511,-0.031441,1.029842,-0.133381,0.428337,1.352959,1.489138,-1.927483,-0.092059,-1.315988,normal
0.167769,2.026201,-2.126795,-0.937709,-0.173817,-0.721276,-0.059581,0.058348,-2.170924,0.288459,normal
-0.777002,0.438252,-0.381941,-0.361942,0.620696,-0.132984,0.350230,-0.072396,-0.211978,-0.492698,normal
0.287271,0.355579,2.038814,-0.303262,0.639067,-1.367139,0.706667,-0.720202,-0.138496,0.256620,normal
-0.174317,1.218908,-0.071826,0.589843,0.858387,0.521328,0.671715,0.979128,-0.460174,0.095618,normal
-3.823700,4.462732,4.780140,-6.679734,6.568126,5.375522,6.248935,3.963585,5.238761,6.052255,anomaly
0.281367,-1.787519,-1.148991,1.144942,-0.034305,0.765125,-0.842812,-1.773144,1.020985,-0.609125,normal
0.231364,0.904788,0.051525,0.602758,2.532737,0.792708,-1.334168,0.593449,0.273687,-0.338800,normal
-0.382045,-1.888884,0.081190,0.685587,0.243111,0.561773,-0.518319,0.716983,0.250730,1.678338,normal
-0.749598,0.278118,-0.960169,0.846529,-1.313435,-0.983371,-0.319630,1.684390,-0.040869,-1.870327,normal
-0.233232,1.100529,-0.021379,0.742401,0.676148,-1.499870,-1.693993,-0.863749,-0.709090,0.851459,normal
-0.309174,-1.333231,-0.857160,-0.396718,-1.576377,1.633447,0.178207,0.978465,0.893547,0.874319,normal
0.441156,0.687108,1.044968,1.104979,-0.651286,1.244305,0.504898,-0.947922,-0.817067,0.243359,normal
-0.813413,-1.650363,-0.818112,0.290425,-1.560375,-0.898976,-0.203801,-0.371877,1.065344,0.832088,normal
0.202696,0.827762,-0.600668,0.416694,0.865265,0.777108,1.530551,1.510046,1.167989,-0.189009,normal
0.369322,0.573290,0.155909,-0.813579,-1.505773,1.667027,-1.211762,0.081563,2.464981,-0.425542,normal
1.399063,-2.000722,-0.201239,-0.559125,-1.071548,-0.896692,-0.750575,1.198044,-1.764454,0.861402,normal
-0.260892,-1.680410,-0.740960,-0.563885,0.504078,-0.660159,-0.608634,0.454296,-1.285589,1.378016,normal
-0.548467,0.277343,-0.449511,-0.765832,0.142436,-0.335283,-0.515894,-0.410900,0.888059,0.244643,normal
0.932586,0.956518,0.628221,1.154859,-1.051131,-0.118763,-0.664832,-0.008198,0.406238,-1.833848,normal
0.407758,0.002789,-0.198952,-0.702268,-0.002346,-0.707059,0.770142,-2.322169,-0.123233,-0.787736,normal
1.054614,-0.160260,-1.049549,1.774664,0.707129,1.298284,-0.565066,0.359949,0.161910,-0.334005,normal
-1.610831,0.008817,0.096833,-1.049319,0.281135,0.274516,-0.298253,-0.353316,0.530164,1.666179,normal
0.003711,0.807834,-1.189198,-0.302925,-0.651994,-0.116087,1.717847,-0.342612,1.370414,-1.139636,normal
4.272793,-4.102048,8.207861,4.354485,5.926275,8.814901,-5.148873,5.805976,-4.315857,-7.353752,anomaly
-1.854566,2.449494,-0.443114,0.199819,-0.862315,0.058541,0.929853,-0.719533,-0.193473,-0.013904,normal
1.556154,0.981285,-0.208098,0.698265,-1.041694,0.199375,1.137193,1.814624,1.532058,-0.091912,normal
0.938982,0.700614,-0.764149,-0.132040,0.472391,0.420598,1.893215,0.669741,-0.005899,0.012754,normal
1.008915,0.707531,1.218806,0.321137,-2.589858,0.822987,-0.791586,0.048006,-2.853796,-1.007322,normal
-0.744654,0.269558,-0.050336,0.058655,-2.135062,-2.176165,1.020788,-1.167693,-0.591084,0.365304,normal
0.933450,0.597205,0.099306,-1.063046,-1.023917,-1.363111,-0.660874,0.392207,-0.924949,-0.716641,normal
-0.062185,-0.439773,0.767169,-1.070235,0.320977,-1.320667,-0.402482,-0.723297,1.839737,0.228737,normal
0.939602,2.045661,-0.836626,-1.166911,1.239433,0.316117,-0.056912,0.366341,0.603385,0.653242,normal
1.376933,0.272695,-0.945405,1.076679,-0.976355,0.157306,0.646888,1.201734,1.592789,0.428979,normal
-6.680408,-6.000038,3.665745,-4.841211,6.150484,7.398329,-7.447658,-5.119003,8.700174,3.989460,anomaly
0.734311,1.000056,0.195860,1.102912,0.023481,-0.422454,0.694009,0.293725,0.467339,1.396366,normal
-0.573173,-0.607528,-1.580452,-0.376004,0.939941,1.300713,0.028052,-0.518678,-0.846736,0.126090,normal
0.226538,-1.882686,-0.699677,-0.416821,-1.225328,-0.420792,-0.009040,-0.860171,2.074455,1.279645,normal
-0.089081,-0.223974,0.274595,2.324049,0.373436,-1.523979,0.332359,0.571400,0.502568,-0.446801,normal
6.294638,6.271554,-4.511828,-5.605325,7.814735,-5.558212,-6.232005,9.179473,-7.808759,-6.999852,anomaly
-0.079737,1.384894,1.173591,0.311624,-0.337025,0.794754,-0.535500,0.088279,1.022007,-1.910870,normal
0.138273,2.311340,0.013304,-0.415985,2.314230,-1.106499,0.200669,1.319691,-0.884200,-2.579345,normal
-2.052901,0.822800,-0.188591,-0.971927,1.192671,-0.025486,0.353858,-1.732276,-0.100153,-0.965947,normal
-1.836058,0.257588,0.557101,-0.904272,-0.509128,-0.603310,-1.571348,-0.541773,0.024711,-1.518737,normal
-1.477089,-0.441383,-1.183799,-0.607962,0.963354,0.385144,1.200309,0.941685,0.672509,0.322780,normal
0.280534,-0.269484,-2.412447,-0.379675,0.971353,-0.965660,-0.192875,-0.707615,-0.784890,-0.168486,normal
0.940466,-0.085771,-0.151250,-0.950491,0.966928,-0.519808,1.544322,-0.425423,-0.184749,0.294618,normal
-0.043887,0.866995,-0.131034,0.359718,-1.398216,2.594678,0.579359,-0.125883,0.854711,0.187038,normal
-0.988214,-0.360662,-1.188744,0.855516,1.368821,0.428167,0.589149,-0.706400,-0.574585,-0.258072,normal
-0.116705,1.294468,-2.384275,-0.756703,1.465096,0.761652,-1.976055,2.662213,-0.430470,-1.501769,normal
